title,title_link,price,bedrooms,address,area,viewing_time,Headline,property_overview,main_image,description,thumbnail_preview,Transp_header,transp_score,walk_score,transit_score,biking_score
2.5 Baths,https://www.redfin.com/UT/Sandy/16-Gatehouse-Ln-84092/home/91840321,"$685,000",5 Beds,"16 Gatehouse Ln, Sandy, UT 84092","5,105 Sq. Ft.",,16 Gatehouse Ln,HOA Dues$170/monthProperty TypeSingle FamilyProperty Style2-StoryCommunitySandy; Alta; Snowbd; GraniteCountySalt LakeMLS#1573534Built1989Lot Size0.49 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/534/genMid.1573534_0.jpg,"Charming and spacious Cape Cod style home located in the exclusive Pepperwood neighborhood of east Sandy. Beautiful mountain views surround this large half-acre property set with mature fruit and flowering trees. Inside, you will find gorgeous real hardwood floors, high ceilings, new paint and carpet, and many charming features. The main level features a beautiful entryway, formal living and dining areas, a spacious kitchen with quartz countertops and stainless steel appliances. There is also a great breakfast room that overlooks the backyard, and a family room with wood-burning fireplace. Upstairs, you will find five spacious bedrooms including the wonderful master suite. The master suite includes 2 closets, and an updated bathroom with clawfoot tub, glass shower and vessel sinks. This home has been lovingly updated and maintained. Other features include central vacuum and water softener. The architectural shingle roof, and HVAC systems are only 2 years old, and the water heater is less than 1 year old - you will have many years of trouble-free living in this stunning home. Square footage as per appraisal.",https://ssl.cdn-redfin.com/photo/ldpsprite/328/nsprite.99054328_0.jpg,Transportation in 84092,7 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®30 / 100Somewhat BikeableBike Score®,7 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,30 / 100Somewhat BikeableBike Score®
3.25 Baths,https://www.redfin.com/UT/South-Jordan/10214-Petaluma-Way-84095/home/91691368,"$365,000",4 Beds,"10214 S Petaluma Way, South Jordan, UT 84095","2,250 Sq. Ft.",,10214 S Petaluma Way,"HOA Dues$129/monthProperty TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573532Built2013Lot Size2,613 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/532/genMid.1573532_0.jpg,"Amazing single family home in desirable Daybreak. Features nice size bedrooms and bathrooms, full plantation shutters, open staircases, and lots of windows. Garage has extra width for storage too. Fully fenced small side yard for pets. Square footage figures are provided as a courtesy estimate only and Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/611/nsprite.99053611_0.jpg,Transportation in 84009,13 / 100Car-DependentWalk Score®18 / 100Minimal TransitTransit Score®36 / 100Somewhat BikeableBike Score®,13 / 100Car-DependentWalk Score®,18 / 100Minimal TransitTransit Score®,36 / 100Somewhat BikeableBike Score®
2 Baths,https://www.redfin.com/UT/South-Jordan/11453-Oakmond-Rd-84095/home/91679674,"$179,900",2 Beds,"11453 S Oakmond Rd W, South Jordan, UT 84009","1,108 Sq. Ft.",,11453 S Oakmond Rd W,"HOA Dues$345/monthProperty TypeCondoProperty StyleCondo; Top LevelCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573526Built2006Lot Size2,178 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/526/genMid.1573526_1.jpg,"PRICED TO SELL! Immaculate, well cared for condo with neutral finishes in Daybreak. Visit livedaybreak.com for community info and photos. High ceilings and spacious bedrooms. Kitchen perfect for entertaining and with lots of cabinet space. Balcony off of master bedroom and another off of the family room-both with amazing views! Fridge, water circulation pump (instant hot water) and activated carbon filter on water system included!  Master bath has garden tub. Fire sprinklers and furnace have been recently inspected and serviced. HOA covers:  GYM, pools, parks, internet, lake amenities ie boats and paddleboards, water, trash, building maintenance, snow removal, insurance, landscaping, community centers, sport courts. and  more!!! RV storage available. Square footage provide by country records. Buyer to verify all.",https://ssl.cdn-redfin.com/photo/ldpsprite/424/nsprite.99051424_1.jpg,Transportation in 84009,43 / 100Car-DependentWalk Score®40 / 100Some TransitTransit Score®71 / 100Very BikeableBike Score®,43 / 100Car-DependentWalk Score®,40 / 100Some TransitTransit Score®,71 / 100Very BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/Cottonwood-Heights/8660-Alpen-Cir-84121/home/86476513,"$435,000",4 Beds,"8660 S Alpen Cir E, Cottonwood Heights, UT 84121","2,274 Sq. Ft.",,8660 S Alpen Cir E,Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunityHolladay; Murray; CottonwdCountySalt LakeMLS#1573514Built1974Lot Size0.71 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/514/genMid.1573514_1.jpg,"Location, location, location! This home is in the prime area between Big and Little Cottonwood Canyons on a private lane. The possibilities are endless either giving the current home some TLC (sold AS-IS) or developing this ideal property with 2 homes. Access the property at the end of the Cul-de-sac on Alpen Circle. Appraisal available upon request. This home is a family sale and Agent is related to selling party. Square footage figures are provided as a courtesy estimate only and were obtained from Salt Lake County. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/731/nsprite.99050731_1.jpg,Transportation in 84121,1 / 100Car-DependentWalk Score®12 / 100Minimal TransitTransit Score®7 / 100Somewhat BikeableBike Score®,1 / 100Car-DependentWalk Score®,12 / 100Minimal TransitTransit Score®,7 / 100Somewhat BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/South-Jordan/2617-Rustic-Meadow-Cir-84095/home/86474832,"$370,000",5 Beds,"2617 W Rustic Meadow Cir, South Jordan, UT 84095","2,726 Sq. Ft.",,2617 W Rustic Meadow Cir,Property TypeSingle FamilyProperty StyleRambler/RanchCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573510Built1978Lot Size0.46 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/510/genMid.1573510_2.jpg,"Beautiful brick rambler in quiet cul-de-sac! Don't miss this fantastic home situated on . 46 acre in South Jordan! Fully landscaped, RV parking, cinder block fence, mature trees, patio, and privacy! Did I mention the hard to find lot size? There is plenty of room to do what you want here, move-in and enjoy or add a pool, a basketball court, a huge shop, an addition or all of the above! This home boasts a 2-sided fireplace on the main another fireplace in the basement, a master bedroom and updated bath, the other 2 bathrooms have been updated as well. It offers radiant heating which provides a more balanced heat throughout the home and is more efficient and less drying, This home is just waiting for you to add your personal touches! Call or text Lesley for your showing today! Square footage figures are provided as a courtesy estimate only and were obtained from the county. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/935/nsprite.99049935_333.jpg,Transportation in 84095,22 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®38 / 100Somewhat BikeableBike Score®,22 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,38 / 100Somewhat BikeableBike Score®
3.5 Baths,https://www.redfin.com/UT/West-Jordan/6841-Grevillea-Ln-84081/home/91682393,"$280,000",5 Beds,"6841 W Grevillea Ln, West Jordan, UT 84081","2,158 Sq. Ft.",,6841 W Grevillea Ln,"HOA Dues$160/monthProperty TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573508Built2006Lot Size2,178 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/508/genMid.1573508_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/724/nsprite.99049724_0.jpg,Transportation in 84081,0 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®20 / 100Somewhat BikeableBike Score®,0 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,20 / 100Somewhat BikeableBike Score®
2.75 Baths,https://www.redfin.com/UT/Murray/5932-W-La-Salle-Dr-84123/home/86447326,"$329,000",3 Beds,"5932 La Salle Dr, Murray, UT 84123","2,614 Sq. Ft.",,5932 La Salle Dr,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunityMurray; Taylorsvl; MidvaleCountySalt LakeMLS#1573503Built1956Lot Size8,712 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/503/genMid.1573503_0.jpg,"Wonderful brick rambler that has been remodeled with larger rooms on the main floor. Also includes: plantation shutters in living room, newer vinyl windows, added upstairs family room with gas fireplace, utility room with main floor laundry, high efficiency furnace with central air, water softener, additional kitchen downstairs, large storage room or office, and more!",https://ssl.cdn-redfin.com/photo/ldpsprite/496/nsprite.99049496_0.jpg,Transportation in 84157,34 / 100Car-DependentWalk Score®36 / 100Some TransitTransit Score®49 / 100Somewhat BikeableBike Score®,34 / 100Car-DependentWalk Score®,36 / 100Some TransitTransit Score®,49 / 100Somewhat BikeableBike Score®
2 Baths,https://www.redfin.com/UT/Salt-Lake-City/1556-S-1000-E-84105/home/91745628,"$435,000",3 Beds,"1556 S 1000 E, Salt Lake City, UT 84105","1,526 Sq. Ft.",,1556 S 1000 E,"Property TypeSingle FamilyProperty StyleBungalow/CottageCommunitySalt Lake City; So. Salt LakeCountySalt LakeMLS#1573501Built1931Lot Size3,920 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/501/genMid.1573501_1.jpg,"Fantastic home is one of the nicest neighborhoods around. You can't beat this location. There is a separate entrance going to the mother in law apartment. When owner occupied, the apartment can help subsidize your mortgage payments . Lots of updating already done. recently new roof, furnace, water heater, and some new plumbing and electrical. Square footage figures are provided as a courtesy estimate only and were obtained from County Records . Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/229/nsprite.99049229_1.jpg,Transportation in 84105,75 / 100Very WalkableWalk Score®42 / 100Some TransitTransit Score®90 / 100Biker's ParadiseBike Score®,75 / 100Very WalkableWalk Score®,42 / 100Some TransitTransit Score®,90 / 100Biker's ParadiseBike Score®
—Baths,https://www.redfin.com/UT/West-Jordan/8499-Shulsen-Ln-84088/home/110036817,"$210,000",—Beds,"8499 S Shulsen Ln, West Jordan, UT 84088",—Sq. Ft.,,8499 S Shulsen Ln,Property TypeResidentialCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573493Lot Size0.5 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/493/genMid.1573493_0.jpg,"Rare find! Half acre lot, zoned for horses, located on a quiet, dead end, lane in West Jordan under $250,000! With no HOA, this unique property is conveniently located close to shopping and only a 5 minute drive to I-15. Plenty of space to build a dream home with large mature trees lining the north side of the property and a view of the mountains to the West. BONUS â€“ the seller has paid for and completed a full soil test and survey of the property and is available for the buyer! Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/902/nsprite.99048902_0.jpg,Transportation in 84088,17 / 100Car-DependentWalk Score®43 / 100Some TransitTransit Score®42 / 100Somewhat BikeableBike Score®,17 / 100Car-DependentWalk Score®,43 / 100Some TransitTransit Score®,42 / 100Somewhat BikeableBike Score®
3 Baths,https://www.redfin.com/UT/Salt-Lake-City/3862-S-Quail-Hollow-Dr-84109/home/86437135,"$564,900",4 Beds,"3862 Quail Hollow Dr, Salt Lake City, UT 84109","2,973 Sq. Ft.",,3862 Quail Hollow Dr,"HOA Dues$300/monthProperty TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunitySalt Lake City; Ft DouglasCountySalt LakeMLS#1573498Built1976Lot Size3,049 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/498/genMid.1573498_0.jpg,"Imagine maintenance-free living in this prestigious location at the base of the beautiful Mt. Olympus! Freeway access to downtown, ski resorts, or Park City is easy and convenient. .. yet this amazing home feels worlds away tucked in a fabulous, quiet neighborhood. Move right in and start enjoying the open floor plan with a bright and spacious remodeled kitchen that boasts all new appliances, granite counter tops, white cabinetry, and vaulted ceilings. You are sure to appreciate the smell of new carpet and paint, new efficient windows and doors, and the bright can lighting. A new basement wet bar lends itself perfectly to an evening at home to relax or entertain. New bathroom vanities and new wood floors are a welcome touch. The new ultra modern hand rails add plenty of style and character to this charming oasis in the mountains.",https://ssl.cdn-redfin.com/photo/ldpsprite/889/nsprite.99048889_0.jpg,Transportation in 84109,59 / 100Somewhat WalkableWalk Score®42 / 100Some TransitTransit Score®51 / 100BikeableBike Score®,59 / 100Somewhat WalkableWalk Score®,42 / 100Some TransitTransit Score®,51 / 100BikeableBike Score®
1 Baths,https://www.redfin.com/UT/Kearns/4791-S-4260-W-84118/home/91776416,"$269,900",2 Beds,"4791 S Cobb Cir W, Salt Lake City, UT 84118","1,632 Sq. Ft.",,4791 S Cobb Cir W,"Property TypeSingle FamilyProperty StyleTri/Multi-LevelCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1573486Built1991Lot Size6,969 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/486/genMid.1573486_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/763/nsprite.99048763_0.jpg,Transportation in 84118,50 / 100Somewhat WalkableWalk Score®37 / 100Some TransitTransit Score®52 / 100BikeableBike Score®,50 / 100Somewhat WalkableWalk Score®,37 / 100Some TransitTransit Score®,52 / 100BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Taylorsville/3708-W-Englewood-Dr-84129/home/148569174,"$275,000",4 Beds,"3708 W Englewood Dr, Taylorsville, UT 84129","1,754 Sq. Ft.",,3708 W Englewood Dr,"Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1573480Built1973Lot Size8,276 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/480/genMid.1573480_1.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/542/nsprite.99047542_52.jpg,Transportation in 84129,35 / 100Car-DependentWalk Score®37 / 100Some TransitTransit Score®46 / 100Somewhat BikeableBike Score®,35 / 100Car-DependentWalk Score®,37 / 100Some TransitTransit Score®,46 / 100Somewhat BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/Sandy/8427-Lantern-Hill-Ct-84093/home/91858364,"$600,000",3 Beds,"8427 S Lantern Hill Ct, Sandy, UT 84093","3,178 Sq. Ft.",,8427 S Lantern Hill Ct,"HOA Dues$270/monthProperty TypeSingle FamilyProperty StyleRambler/RanchCommunitySandy; Alta; Snowbd; GraniteCountySalt LakeMLS#1573476Built2002Lot Size7,405 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/476/genMid.1573476_0.jpg,"Clean  &  well maintained rambler located in the private/prestigious Lantern Hill gated community! Nestled high on the east bench between Big  &  Little Cottonwood Canyons, this home offers mountain and valley views and is situated just above the Willow Creek Country Club. The interior is designed for main floor living including a spacious family room/kitchen layout, fireplace, cathedral ceilings, breakfast bar, formal living room, elegant master suite w/ separate tub/shower, his  &  her vanity, and a large walk in closet. The professionally finished basement offers a large family room, fireplace, walkout, office, 2 additional bedrooms and a bath. Conveniently located to world class skiing, hiking trails, shopping, and freeway access. A must see and easy to show!",https://ssl.cdn-redfin.com/photo/ldpsprite/539/nsprite.99047539_0.jpg,Transportation in 84093,2 / 100Car-DependentWalk Score®19 / 100Minimal TransitTransit Score®8 / 100Somewhat BikeableBike Score®,2 / 100Car-DependentWalk Score®,19 / 100Minimal TransitTransit Score®,8 / 100Somewhat BikeableBike Score®
